# Data from Commane Group at Columbia University/Lamont-Doherty Earth Observatory (atmoscomp.ldeo.columbia.edu)
# This is 1-hour merged data taken at LDEO from 2023-07-01 to 2023-07-31 (see ReadMe for more details)
# File: LDEO_1h_merge_20230701_to_20230731_v20240628.txt
# Data processed on 2024/06/28
# If you are using this data for a publication or for more information, please contact Roisin Commane (r.commane@columbia.edu)
#                  
UTC_time,CH4_ppb,CH4_sd,CO2_ppm,CO2_sd,H2O_ppth,n,ch4.co2.Slope,ch4.co2.Slope.95.Uncertainty,ch4.co2.Intercept,ch4.co2.Intercept.95.Uncertainty,ch4.co2.r2
2023-08-27 07:00:00,2005.38,3.68,412.37,1.06,19.31,3037,2.8726,0.2004,820.8,82.62,0.69
2023-08-27 08:00:00,2008.73,1.39,414.12,0.59,18.64,3012,0.9619,0.2219,1610.37,91.89,0.169
2023-08-27 09:00:00,2010.24,1.04,414.65,0.65,18.56,2627,-0.3202,0.1749,2142.99,72.52,0.04
2023-08-27 10:00:00,2016.8,6.68,416.67,1.13,18.39,3016,5.3314,0.2692,-204.65,112.19,0.809
2023-08-27 11:00:00,2029.76,1.52,416.56,1,18.2,3034,-0.4422,0.152,2213.98,63.32,0.084
2023-08-27 12:00:00,2027.49,2.88,415.29,0.61,20.61,3036,2.351,0.4271,1051.15,177.35,0.247
2023-08-27 13:00:00,2029.36,2.44,414.7,0.65,20.65,3018,0.0211,0.3898,2020.61,161.64,0
2023-08-27 14:00:00,2030.51,1.56,412.57,1.04,19.64,3028,0.218,0.1551,1940.58,64,0.021
2023-08-27 15:00:00,2025.89,2.37,408.69,1.1,18.99,3012,0.9969,0.1985,1618.47,81.12,0.214
2023-08-27 16:00:00,2024.81,2.04,407.24,0.74,18.89,3026,0.5204,0.2821,1812.87,114.88,0.035
2023-08-27 17:00:00,2023.04,3.64,406.22,0.87,18.86,3027,-0.6576,0.4278,2290.17,173.8,0.025
2023-08-27 18:00:00,2031.11,6.32,404.25,0.87,18.58,3025,-0.3498,0.7553,2172.52,305.34,0.002
2023-08-27 19:00:00,2011.74,5.65,404.14,0.62,17.92,3031,-2.7396,0.9016,3118.93,364.38,0.091
2023-08-27 20:00:00,2008.91,2.19,404.76,0.79,18.02,3020,-0.1251,0.2877,2059.54,116.44,0.002
2023-08-27 21:00:00,2011.32,1.25,404.26,0.69,18.4,3031,0.3339,0.1851,1876.34,74.81,0.034
2023-08-27 22:00:00,2012.91,1.48,402.85,0.98,18.23,3023,0.5282,0.1464,1800.12,58.97,0.123
2023-08-27 23:00:00,2017.19,1.79,402.85,0.73,18.34,3016,1.1481,0.2264,1554.68,91.22,0.217
2023-08-28 00:00:00,2022.29,3.87,406.35,1.84,17.77,3033,1.8604,0.101,1266.32,41.05,0.786
2023-08-28 01:00:00,2031.25,2.76,411.73,2.02,17.67,3016,1.2058,0.0665,1534.78,27.39,0.78
2023-08-28 02:00:00,2024.59,6.53,415.51,1.44,18.63,3038,3.2898,0.3237,657.65,134.51,0.527
2023-08-28 03:00:00,2021.88,3.07,418.24,3.33,18.6,3023,0.847,0.038,1667.64,15.88,0.843
2023-08-28 04:00:00,2025.57,4.81,420.2,2.92,18.36,3029,1.5034,0.0698,1393.83,29.32,0.834
2023-08-28 05:00:00,2044.21,11.86,432.49,5.57,18.48,3023,2.0753,0.0492,1146.68,21.27,0.951
2023-08-28 06:00:00,2084.63,4.25,443.25,2.13,19.07,3017,0.3586,0.2043,1925.66,90.56,0.032
2023-08-28 07:00:00,2079.47,2.83,442.26,2.34,19.83,3036,1.0977,0.0529,1594,23.4,0.823
2023-08-28 08:00:00,2086.82,3.42,446.95,2.04,20.68,3032,1.4367,0.0897,1444.7,40.07,0.735
2023-08-28 09:00:00,2077.01,12.57,443.23,5.04,20.33,2631,2.445,0.0542,993.29,24.03,0.962
2023-08-28 10:00:00,2061.42,3.9,433.93,2.07,20.38,3034,1.5768,0.1074,1377.19,46.62,0.699
2023-08-28 11:00:00,2048.17,2.84,429.73,2.97,20.66,3023,0.423,0.0892,1866.42,38.35,0.195
2023-08-28 12:00:00,2043.21,4.52,427.45,2.49,21.77,3032,1.3658,0.1244,1459.39,53.17,0.566
2023-08-28 13:00:00,2038.71,6.44,422.58,4.45,22.61,3042,1.2218,0.0809,1522.41,34.2,0.711
2023-08-28 14:00:00,2026.75,5.51,414.64,1.75,24.18,3025,2.127,0.2405,1144.81,99.72,0.458
2023-08-28 15:00:00,2016.22,8.85,409.36,2.64,25.59,3020,2.9483,0.1659,809.32,67.93,0.773
2023-08-28 16:00:00,2013.1,8.94,407.17,1.8,23.29,3027,4.6842,0.1721,105.84,70.07,0.889
2023-08-28 17:00:00,2020.91,4.78,407.34,1.14,21.46,3023,0.6909,0.4304,1739.5,175.31,0.027
2023-08-28 18:00:00,2017.68,4.98,405.11,1.62,19.99,3035,2.3774,0.2041,1054.56,82.7,0.594
2023-08-28 19:00:00,2007.17,2.13,402.18,0.94,19.78,3028,1.0748,0.2071,1574.89,83.29,0.225
2023-08-28 20:00:00,2005.81,1.54,403.08,0.96,19.42,3045,1.04,0.1258,1586.62,50.7,0.425
2023-08-28 21:00:00,2005.2,1.73,403.34,0.55,19.92,3025,0.2856,0.3249,1890,131.06,0.008
2023-08-28 22:00:00,1997.93,3.14,404.22,1.55,19.59,3018,1.591,0.1309,1354.83,52.9,0.615
2023-08-28 23:00:00,2001.94,1.12,406.56,1.91,19.27,3025,-0.0443,0.0611,2019.94,24.85,0.006
2023-08-29 00:00:00,2006.61,2.97,408.49,2.03,19.7,3024,1.259,0.0764,1492.31,31.2,0.746
2023-08-29 01:00:00,2009.18,2.56,412.22,1.38,20.18,3030,0.5866,0.1828,1767.39,75.36,0.1
2023-08-29 02:00:00,2012.27,2.79,413.72,1.28,19.91,3046,0.7882,0.2116,1686.16,87.55,0.13
2023-08-29 03:00:00,2013.82,2.52,414.68,1.8,19.28,3030,0.7846,0.1199,1688.47,49.73,0.316
2023-08-29 04:00:00,2017.94,1.61,415.71,1.12,19.29,3040,0.8785,0.1181,1652.73,49.09,0.374
2023-08-29 05:00:00,2016.27,1.87,416.99,2.02,18.83,3038,0.4904,0.0814,1811.78,33.96,0.282
2023-08-29 06:00:00,2013.64,1.51,415.74,1.34,19.03,3037,0.7445,0.0878,1704.11,36.5,0.437
2023-08-29 07:00:00,2012.44,2.81,414.77,2.02,19.62,3018,0.9756,0.1026,1607.8,42.56,0.494
2023-08-29 08:00:00,2008.35,4,412.73,2.77,20.34,3015,1.033,0.1053,1581.99,43.45,0.51
2023-08-29 09:00:00,2016.74,3.2,417.58,2.2,19.9,2628,0.9742,0.1202,1609.93,50.2,0.449
2023-08-29 10:00:00,2013.48,4.16,421.35,3.47,19.99,3026,0.9706,0.0727,1604.54,30.63,0.658
2023-08-29 11:00:00,2013.56,5.86,422.69,4.32,19.95,3033,1.2496,0.055,1485.36,23.26,0.848
2023-08-29 12:00:00,1995.99,2.7,410.3,1.78,20.59,3035,1.1866,0.0983,1509.14,40.33,0.612
2023-08-29 13:00:00,1994.67,3.65,411,0.99,21.47,3029,1.8619,0.3294,1229.44,135.4,0.257
2023-08-29 14:00:00,1991.1,2.75,410.5,1.02,21.1,3022,1.339,0.2431,1441.46,99.79,0.247
2023-08-29 15:00:00,1991.33,6.63,410.42,1.44,22.72,3034,4.0545,0.2285,327.29,93.78,0.773
2023-08-29 16:00:00,1988.93,4.48,408.06,1.42,21.84,3013,0.6098,0.3211,1740.11,131.02,0.038
2023-08-29 17:00:00,1985.06,3.02,407.94,0.95,20.98,3017,0.5831,0.3231,1747.19,131.79,0.034
2023-08-29 18:00:00,1974.06,5.56,406.74,1.39,21.65,2766,2.5259,0.3363,946.68,136.78,0.4
2023-08-29 19:00:00,1973.92,6.17,404.54,1.07,21.96,2774,-0.9371,0.6175,2353.02,249.78,0.027
2023-08-29 20:00:00,1993.99,14.56,404.13,1.11,22.08,2778,-3.9118,1.3573,3574.87,548.52,0.089
2023-08-29 21:00:00,1991.39,9.64,403.03,1.15,22.48,3028,0.7126,0.8649,1704.2,348.58,0.007
2023-08-29 22:00:00,1979.11,9.45,406.32,1.88,22.73,3027,0.4685,0.5214,1788.77,211.86,0.009
2023-08-29 23:00:00,1962.17,1.56,406.32,1.21,22.63,3046,0.7156,0.1108,1671.41,45.04,0.31
2023-08-30 00:00:00,1963.38,1.48,409.56,1.67,23.28,3019,0.7001,0.0569,1676.66,23.29,0.621
2023-08-30 01:00:00,1957.63,3.31,409.98,1.18,23.31,3017,1.417,0.2508,1376.69,102.84,0.256
2023-08-30 02:00:00,1952.92,1.91,410.38,1.74,23.35,3028,0.8794,0.0681,1592.01,27.95,0.643
2023-08-30 03:00:00,1959.9,3.22,417.77,5.03,23.79,3023,0.3972,0.0523,1793.98,21.85,0.384
2023-08-30 04:00:00,1955.06,2.75,414.01,3.79,24,3020,0.5927,0.0437,1709.68,18.09,0.665
2023-08-30 05:00:00,1960.14,4.98,415.4,3.8,24.16,3035,0.7299,0.113,1656.96,46.93,0.311
2023-08-30 06:00:00,1967.9,3.37,417.54,2.66,24.32,3029,0.8319,0.0995,1620.54,41.55,0.43
2023-08-30 07:00:00,1970.76,3.38,419.37,4.46,24.38,3013,0.4649,0.0623,1775.81,26.12,0.376
2023-08-30 08:00:00,2000.09,23.32,430.06,7.38,24.32,3006,2.2695,0.2287,1024.08,98.35,0.516
2023-08-30 09:00:00,2133.77,61.32,433.44,2.61,24.4,2625,1.0266,2.6273,1688.81,1138.79,0.002
2023-08-30 10:00:00,2212.33,67.03,438,4.41,24.33,3032,-3.9339,1.527,3935.39,668.86,0.067
2023-08-30 11:00:00,2166.63,79.13,424,5.34,24.03,3022,12.0601,0.8968,-2946.87,380.26,0.661
2023-08-30 12:00:00,2114.89,18.17,426.02,2.35,24,3039,2.734,0.7507,950.15,319.79,0.125
2023-08-30 13:00:00,2053.91,37.16,423.67,6.44,23.24,3020,5.3687,0.2188,-220.67,92.7,0.867
2023-08-30 14:00:00,1994.66,6.48,413.1,1.29,21.18,3031,0.6738,0.5158,1716.29,213.1,0.018
2023-08-30 15:00:00,2004.91,7.99,408.37,1.54,22.65,3034,0.4329,0.5392,1828.14,220.2,0.007
2023-08-30 16:00:00,2022.93,2.55,407.77,1.45,23.99,3039,0.5808,0.1719,1786.09,70.11,0.11
2023-08-30 17:00:00,2020.89,2.65,403.77,1.62,21.4,3027,-0.4803,0.1629,2214.84,65.76,0.086
2023-08-30 18:00:00,2012.78,4.77,400.08,1.32,19.31,3018,0.7437,0.3672,1715.23,146.92,0.042
2023-08-30 19:00:00,2013.63,3.05,396.82,1.02,18.58,3013,-1.4109,0.2757,2573.49,109.42,0.22
2023-08-30 20:00:00,2020.54,3.72,395.67,0.86,17.49,3022,-0.7731,0.4433,2326.44,175.41,0.032
2023-08-30 21:00:00,2016.61,3.32,397.83,0.97,16.11,3028,-1.9417,0.293,2789.08,116.58,0.322
2023-08-30 22:00:00,2008.93,2.62,399.73,1.24,15.64,3030,-1.1379,0.1854,2463.76,74.1,0.289
2023-08-30 23:00:00,2003.7,2.51,401.35,0.82,15.71,3036,-1.5171,0.2743,2612.59,110.11,0.248
2023-08-31 00:00:00,2004.01,2.1,404.57,1.19,15.37,3026,0.9195,0.1569,1632.01,63.48,0.271
2023-08-31 01:00:00,2006.91,2.55,407.02,0.76,15.36,3026,2.901,0.1761,826.12,71.69,0.745
2023-08-31 02:00:00,2011.32,3.77,408.14,0.67,15.08,3026,3.9359,0.42,404.92,171.42,0.487
2023-08-31 03:00:00,2022.97,1.97,409.33,0.69,15.03,3032,1.1737,0.2682,1542.54,109.78,0.171
2023-08-31 04:00:00,2037.16,5.65,409.74,0.54,14.85,3030,5.5611,0.9326,-241.47,382.13,0.278
2023-08-31 05:00:00,2041.41,9.28,411.18,0.9,14.78,3032,2.6094,1.032,968.47,424.33,0.065
2023-08-31 06:00:00,2045.39,10.84,412.99,0.94,14.69,3035,9.4036,0.699,-1838.18,288.67,0.662
2023-08-31 07:00:00,2044.86,6.98,412.85,0.54,14.55,3029,-1.1131,1.3447,2504.4,555.18,0.007
2023-08-31 08:00:00,2043.34,15.06,415.46,1.23,14.7,3031,10.7333,0.6158,-2415.94,255.86,0.766
2023-08-31 09:00:00,2040.67,9.4,415.63,1.02,14.87,2623,2.972,0.9728,805.41,404.34,0.104
2023-08-31 10:00:00,2037.72,4.91,415.64,1.02,14.6,3027,4.4439,0.1906,190.67,79.22,0.855
2023-08-31 11:00:00,2014.82,6.29,411,1.87,13.51,3038,3.3167,0.0545,651.67,22.41,0.976
2023-08-31 12:00:00,1999.06,2.22,407.96,0.25,12.53,3041,4.7799,0.7746,49.06,315.99,0.291
2023-08-31 13:00:00,1999.21,0.83,407.52,0.63,12.79,3026,-0.394,0.131,2159.76,53.37,0.089
2023-08-31 14:00:00,2000.98,0.91,405.72,0.61,12.56,3031,-0.0166,0.1558,2007.73,63.22,0
2023-08-31 15:00:00,1996.78,2.13,403.93,0.98,12.13,3033,1.8277,0.1208,1258.5,48.78,0.712
2023-08-31 16:00:00,1990.53,1.19,401.78,0.91,11.39,3022,0.8742,0.1008,1639.31,40.49,0.448
2023-08-31 17:00:00,1989.87,0.88,400.73,0.72,10.97,3037,0.3615,0.1207,1844.99,48.36,0.088
2023-08-31 18:00:00,1987.95,0.81,399.58,0.75,10.81,3016,0.3421,0.107,1851.25,42.78,0.099
2023-08-31 19:00:00,1991,1.58,399.54,0.62,10.57,3032,-0.1574,0.2632,2053.91,105.14,0.004
2023-08-31 20:00:00,1992.83,0.53,398.77,0.55,11.05,3029,0.4449,0.09,1815.43,35.89,0.209
2023-08-31 21:00:00,1996.36,2.48,397.79,0.51,11.24,3029,-0.4404,0.5028,2171.53,199.99,0.008
2023-08-31 22:00:00,2002.54,7.21,397.56,0.53,11.19,3017,9.552,0.9904,-1794.93,393.76,0.501
2023-08-31 23:00:00,2003.36,0.77,398.62,0.97,11.23,3035,0.0044,0.083,2001.59,33.1,0
2023-09-01 00:00:00,2002.43,1.09,401.41,1.02,10.88,3044,-0.5035,0.0987,2204.53,39.6,0.22
